Timestamp(ms),Current(uA),D0-D7
1219.08,262.572,00000000
1219.09,259.924,00000000
1219.1,258.159,00000000
1219.11,258.159,00000000
1219.12,259.041,00000000
1219.13,258.159,00000000
1219.14,258.159,00000000
1219.15,256.835,00000000
1219.16,255.953,00000000
1219.17,255.953,00000000
1219.18,256.835,00000000
1219.19,255.512,00000000
1219.2,256.835,00000000
1219.21,256.394,00000000
1219.22,261.689,00000000
1219.23,262.572,00000000
1219.24,260.365,00000000
1219.25,260.806,00000000
1219.26,260.806,00000000
1219.27,261.248,00000000
1219.28,260.806,00000000
1219.29,265.222,00000000
1219.3,265.222,00000000
1219.31,265.664,00000000
1219.32,264.338,00000000
1219.33,262.131,00000000
1219.34,261.689,00000000
1219.35,261.689,00000000
1219.36,259.041,00000000
1219.37,258.159,00000000
1219.38,256.835,00000000
1219.39,258.159,00000000
1219.4,256.394,00000000
1219.41,254.630,00000000
1219.42,257.276,00000000
1219.43,257.276,00000000
1219.44,256.835,00000000
1219.45,257.276,00000000
1219.46,256.394,00000000
1219.47,255.953,00000000
1219.48,256.835,00000000
1219.49,257.276,00000000
1219.5,259.482,00000000
1219.51,257.276,00000000
1219.52,255.512,00000000
1219.53,256.394,00000000
1219.54,255.071,00000000
1219.55,256.394,00000000
1219.56,257.276,00000000
1219.57,257.276,00000000
1219.58,259.924,00000000
1219.59,257.276,00000000
1219.6,256.394,00000000
1219.61,256.835,00000000
1219.62,255.512,00000000
1219.63,257.276,00000000
1219.64,255.071,00000000
1219.65,255.071,00000000
1219.66,255.071,00000000
1219.67,254.189,00000000
1219.68,255.512,00000000
1219.69,256.835,00000000
1219.7,258.600,00000000
1219.71,258.159,00000000
1219.72,258.159,00000000
1219.73,255.953,00000000
1219.74,253.748,00000000
1219.75,255.071,00000000
1219.76,255.953,00000000
1219.77,258.159,00000000
1219.78,259.041,00000000
1219.79,258.600,00000000
1219.8,259.041,00000000
1219.81,258.159,00000000
1219.82,255.071,00000000
1219.83,253.308,00000000
1219.84,251.985,00000000
1219.85,253.308,00000000
1219.86,251.104,00000000
1219.87,252.426,00000000
1219.88,253.308,00000000
1219.89,253.308,00000000
1219.9,255.071,00000000
1219.91,255.953,00000000
1219.92,255.512,00000000
1219.93,255.953,00000000
1219.94,255.071,00000000
1219.95,254.189,00000000
1219.96,254.630,00000000
1219.97,256.394,00000000
1219.98,258.600,00000000
1219.99,259.482,00000000
1220,256.835,00000000
1220.01,255.512,00000000
1220.02,254.630,00000000
1220.03,256.394,00000000
1220.04,255.071,00000000
1220.05,255.953,00000000
1220.06,254.189,00000000
1220.07,254.189,00000000
1220.08,254.189,00000000
1220.09,256.394,00000000
1220.1,256.394,00000000
1220.11,257.276,00000000
1220.12,257.276,00000000
1220.13,255.953,00000000
1220.14,258.159,00000000
1220.15,257.717,00000000
1220.16,259.482,00000000
1220.17,257.276,00000000
1220.18,255.071,00000000
1220.19,256.835,00000000
1220.2,256.835,00000000
1220.21,256.394,00000000
1220.22,259.041,00000000
1220.23,259.041,00000000
1220.24,256.394,00000000
1220.25,253.748,00000000
1220.26,252.867,00000000
1220.27,251.545,00000000
1220.28,251.104,00000000
1220.29,249.782,00000000
1220.3,253.748,00000000
1220.31,256.835,00000000
1220.32,257.276,00000000
1220.33,259.041,00000000
1220.34,257.276,00000000
1220.35,254.189,00000000
1220.36,253.308,00000000
1220.37,255.512,00000000
1220.38,254.630,00000000
1220.39,255.953,00000000
1220.4,255.071,00000000
1220.41,255.953,00000000
1220.42,255.953,00000000
1220.43,255.071,00000000
1220.44,255.071,00000000
1220.45,255.953,00000000
1220.46,255.071,00000000
1220.47,255.071,00000000
1220.48,257.276,00000000
1220.49,258.159,00000000
1220.5,258.159,00000000
1220.51,255.953,00000000
1220.52,254.189,00000000
1220.53,252.867,00000000
1220.54,253.308,00000000
1220.55,254.630,00000000
1220.56,254.630,00000000
1220.57,256.394,00000000
1220.58,259.041,00000000
1220.59,258.600,00000000
1220.6,257.276,00000000
1220.61,253.748,00000000
1220.62,251.104,00000000
1220.63,246.699,00000000
1220.64,244.058,00000000
1220.65,242.737,00000000
1220.66,248.020,00000000
1220.67,251.545,00000000
1220.68,252.426,00000000
1220.69,253.748,00000000
1220.7,255.512,00000000
1220.71,255.071,00000000
1220.72,255.953,00000000
1220.73,255.953,00000000
1220.74,257.717,00000000
1220.75,262.572,00000000
1220.76,261.248,00000000
1220.77,259.924,00000000
1220.78,258.600,00000000
1220.79,258.159,00000000
1220.8,259.041,00000000
1220.81,258.159,00000000
1220.82,256.835,00000000
1220.83,256.394,00000000
1220.84,255.953,00000000
1220.85,255.512,00000000
1220.86,254.630,00000000
1220.87,255.071,00000000
1220.88,257.276,00000000
1220.89,256.394,00000000
1220.9,257.276,00000000
1220.91,256.394,00000000
1220.92,255.512,00000000
1220.93,251.104,00000000
1220.94,250.663,00000000
1220.95,251.545,00000000
1220.96,253.748,00000000
1220.97,255.953,00000000
1220.98,255.953,00000000
1220.99,255.953,00000000
1221,254.189,00000000
1221.01,254.630,00000000
1221.02,251.985,00000000
1221.03,249.782,00000000
1221.04,253.308,00000000
1221.05,256.835,00000000
1221.06,257.717,00000000
1221.07,335.425,00000000
1221.08,377.133,00000000
1221.09,378.933,00000000
1221.1,376.233,00000000
1221.11,373.984,00000000
1221.12,369.488,00000000
1221.13,363.648,00000000
1221.14,356.916,00000000
1221.15,350.192,00000000
1221.16,343.028,00000000
1221.17,336.766,00000000
1221.18,330.511,00000000
1221.19,325.601,00000000
1221.2,322.032,00000000
1221.21,318.020,00000000
1221.22,317.129,00000000
1221.23,316.238,00000000
1221.24,317.574,00000000
1221.25,315.792,00000000
1221.26,315.347,00000000
1221.27,312.674,00000000
1221.28,310.894,00000000
1221.29,309.559,00000000
1221.3,311.339,00000000
1221.31,314.456,00000000
1221.32,316.683,00000000
1221.33,316.238,00000000
1221.34,316.683,00000000
1221.35,313.565,00000000
1221.36,311.339,00000000
1221.37,313.120,00000000
1221.38,309.559,00000000
1221.39,304.665,00000000
1221.4,302.442,00000000
1221.41,302.887,00000000
1221.42,304.665,00000000
1221.43,303.776,00000000
1221.44,301.998,00000000
1221.45,300.220,00000000
1221.46,296.667,00000000
1221.47,297.555,00000000
1221.48,299.776,00000000
1221.49,300.220,00000000
1221.5,300.220,00000000
1221.51,299.776,00000000
1221.52,298.443,00000000
1221.53,297.999,00000000
1221.54,298.443,00000000
1221.55,296.667,00000000
1221.56,294.891,00000000
1221.57,294.003,00000000
1221.58,293.115,00000000
1221.59,294.891,00000000
1221.6,295.779,00000000
1221.61,297.111,00000000
1221.62,294.003,00000000
1221.63,292.672,00000000
1221.64,290.897,00000000
1221.65,293.115,00000000
1221.66,293.115,00000000
1221.67,295.779,00000000
1221.68,293.559,00000000
1221.69,293.115,00000000
1221.7,289.566,00000000
1221.71,289.566,00000000
1221.72,289.566,00000000
1221.73,286.462,00000000
1221.74,283.360,00000000
1221.75,283.803,00000000
1221.76,286.462,00000000
1221.77,284.246,00000000
1221.78,285.132,00000000
1221.79,283.803,00000000
1221.8,281.145,00000000
1221.81,278.488,00000000
1221.82,278.488,00000000
1221.83,277.160,00000000
1221.84,274.505,00000000
1221.85,275.390,00000000
1221.86,276.718,00000000
1221.87,276.275,00000000
1221.88,278.045,00000000
1221.89,277.160,00000000
1221.9,279.374,00000000
1221.91,280.259,00000000
1221.92,279.374,00000000
1221.93,280.702,00000000
1221.94,281.588,00000000
1221.95,281.588,00000000
1221.96,278.931,00000000
1221.97,278.488,00000000
1221.98,278.045,00000000
1221.99,275.832,00000000
1222,274.063,00000000
1222.01,272.736,00000000
1222.02,273.178,00000000
1222.03,274.505,00000000
1222.04,276.718,00000000
1222.05,278.931,00000000
1222.06,277.603,00000000
1222.07,279.374,00000000
1222.08,278.488,00000000
1222.09,278.931,00000000
1222.1,278.488,00000000
1222.11,277.603,00000000
1222.12,277.160,00000000
1222.13,275.832,00000000
1222.14,274.505,00000000
1222.15,272.736,00000000
1222.16,271.851,00000000
1222.17,273.178,00000000
1222.18,274.063,00000000
1222.19,276.718,00000000
1222.2,274.948,00000000
1222.21,275.390,00000000
1222.22,276.718,00000000
1222.23,275.832,00000000
1222.24,274.505,00000000
1222.25,272.736,00000000
1222.26,271.851,00000000
1222.27,271.409,00000000
1222.28,271.851,00000000
1222.29,271.409,00000000
1222.3,267.431,00000000
1222.31,268.315,00000000
1222.32,270.525,00000000
1222.33,268.315,00000000
1222.34,267.873,00000000
1222.35,268.757,00000000
1222.36,269.199,00000000
1222.37,273.178,00000000
1222.38,272.736,00000000
1222.39,274.063,00000000
1222.4,272.736,00000000
1222.41,273.178,00000000
1222.42,270.083,00000000
1222.43,268.757,00000000
1222.44,267.873,00000000
1222.45,267.873,00000000
1222.46,266.105,00000000
1222.47,268.315,00000000
1222.48,270.967,00000000
1222.49,274.948,00000000
1222.5,273.620,00000000
1222.51,271.851,00000000
1222.52,270.967,00000000
1222.53,270.525,00000000
1222.54,267.431,00000000
1222.55,267.873,00000000
1222.56,266.989,00000000
1222.57,266.989,00000000
1222.58,265.222,00000000
1222.59,265.664,00000000
1222.6,265.664,00000000
1222.61,267.873,00000000
1222.62,264.780,00000000
1222.63,263.014,00000000
1222.64,263.897,00000000
1222.65,263.897,00000000
1222.66,265.664,00000000
1222.67,265.222,00000000
1222.68,263.455,00000000
1222.69,263.897,00000000
1222.7,260.365,00000000
1222.71,259.041,00000000
1222.72,256.394,00000000
1222.73,259.041,00000000
1222.74,258.600,00000000
1222.75,259.041,00000000
1222.76,259.924,00000000
1222.77,261.689,00000000
1222.78,261.248,00000000
1222.79,259.482,00000000
1222.8,258.600,00000000
1222.81,255.953,00000000
1222.82,257.276,00000000
1222.83,258.159,00000000
1222.84,260.365,00000000
1222.85,261.689,00000000
1222.86,261.689,00000000
1222.87,260.365,00000000
1222.88,260.365,00000000
1222.89,259.041,00000000
1222.9,258.600,00000000
1222.91,263.014,00000000
1222.92,265.222,00000000
1222.93,265.664,00000000
1222.94,263.897,00000000
1222.95,264.338,00000000
1222.96,261.248,00000000
1222.97,258.600,00000000
1222.98,259.041,00000000
1222.99,255.071,00000000
1223,257.276,00000000
1223.01,257.276,00000000
1223.02,259.041,00000000
1223.03,259.924,00000000
1223.04,259.482,00000000
1223.05,260.365,00000000
1223.06,258.159,00000000
1223.07,257.717,00000000
1223.08,260.365,00000000
1223.09,262.572,00000000
1223.1,263.014,00000000
1223.11,266.989,00000000
1223.12,265.664,00000000
1223.13,265.664,00000000
1223.14,260.806,00000000
1223.15,257.276,00000000
1223.16,256.394,00000000
1223.17,256.394,00000000
1223.18,253.308,00000000
1223.19,252.867,00000000
1223.2,257.717,00000000
1223.21,256.835,00000000
1223.22,257.717,00000000
1223.23,258.600,00000000
1223.24,260.365,00000000
1223.25,260.365,00000000
1223.26,259.482,00000000
1223.27,259.924,00000000
1223.28,256.835,00000000
1223.29,256.835,00000000
1223.3,255.071,00000000
1223.31,255.953,00000000
1223.32,256.835,00000000
1223.33,260.365,00000000
1223.34,260.806,00000000
1223.35,259.482,00000000
1223.36,257.717,00000000
1223.37,257.276,00000000
1223.38,255.512,00000000
1223.39,256.835,00000000
1223.4,257.717,00000000
1223.41,259.041,00000000
1223.42,256.394,00000000
1223.43,252.867,00000000
1223.44,254.189,00000000
1223.45,255.071,00000000
1223.46,256.394,00000000
1223.47,256.394,00000000
1223.48,259.041,00000000
1223.49,259.041,00000000
1223.5,260.806,00000000
1223.51,260.365,00000000
1223.52,257.276,00000000
1223.53,256.394,00000000
1223.54,255.953,00000000
1223.55,257.276,00000000
1223.56,257.276,00000000
1223.57,255.071,00000000
1223.58,255.071,00000000
1223.59,255.512,00000000
1223.6,255.512,00000000
1223.61,253.748,00000000
1223.62,253.308,00000000
1223.63,255.512,00000000
1223.64,257.717,00000000
1223.65,258.159,00000000
1223.66,259.041,00000000
1223.67,255.071,00000000
1223.68,255.071,00000000
1223.69,255.953,00000000
1223.7,254.189,00000000
1223.71,254.630,00000000
1223.72,254.630,00000000
1223.73,253.748,00000000
1223.74,255.512,00000000
1223.75,256.835,00000000
1223.76,256.835,00000000
1223.77,256.394,00000000
1223.78,255.071,00000000
1223.79,257.717,00000000
1223.8,257.276,00000000
1223.81,259.924,00000000
1223.82,268.315,00000000
1223.83,294.447,00000000
1223.84,296.667,00000000
1223.85,295.779,00000000
1223.86,294.003,00000000
1223.87,296.223,00000000
1223.88,294.447,00000000
1223.89,297.111,00000000
1223.9,295.779,00000000
1223.91,292.228,00000000
1223.92,291.341,00000000
1223.93,290.897,00000000
1223.94,290.453,00000000
1223.95,289.123,00000000
1223.96,288.236,00000000
1223.97,289.566,00000000
1223.98,288.679,00000000
1223.99,287.349,00000000
1224,288.236,00000000
1224.01,288.679,00000000
1224.02,290.010,00000000
1224.03,290.010,00000000
1224.04,292.228,00000000
1224.05,291.341,00000000
1224.06,291.341,00000000
1224.07,289.123,00000000
1224.08,285.132,00000000
1224.09,283.360,00000000
1224.1,282.474,00000000
1224.11,282.474,00000000
1224.12,279.816,00000000
1224.13,280.259,00000000
1224.14,281.588,00000000
1224.15,280.259,00000000
1224.16,282.031,00000000
1224.17,278.931,00000000
1224.18,278.488,00000000
1224.19,275.390,00000000
1224.2,276.275,00000000
1224.21,279.374,00000000
1224.22,279.374,00000000
1224.23,276.275,00000000
1224.24,276.275,00000000
1224.25,275.832,00000000
1224.26,277.160,00000000
1224.27,278.045,00000000
1224.28,278.045,00000000
1224.29,319.357,00000000
1224.3,397.417,00000000
1224.31,401.482,00000000
1224.32,398.320,00000000
1224.33,391.099,00000000
1224.34,383.887,00000000
1224.35,377.133,00000000
1224.36,373.534,00000000
1224.37,367.690,00000000
1224.38,363.199,00000000
1224.39,358.710,00000000
1224.4,354.226,00000000
1224.41,350.192,00000000
1224.42,348.848,00000000
1224.43,346.609,00000000
1224.44,343.475,00000000
1224.45,342.133,00000000
1224.46,339.002,00000000
1224.47,337.660,00000000
1224.48,341.238,00000000
1224.49,340.791,00000000
1224.5,341.238,00000000
1224.51,337.213,00000000
1224.52,330.957,00000000
1224.53,326.047,00000000
1224.54,324.262,00000000
1224.55,321.586,00000000
1224.56,323.370,00000000
1224.57,323.370,00000000
1224.58,322.478,00000000
1224.59,322.478,00000000
1224.6,324.708,00000000
1224.61,322.924,00000000
1224.62,321.140,00000000
1224.63,319.803,00000000
1224.64,318.465,00000000
1224.65,315.347,00000000
1224.66,315.347,00000000
1224.67,315.792,00000000
1224.68,311.784,00000000
1224.69,311.784,00000000
1224.7,310.449,00000000
1224.71,309.559,00000000
1224.72,310.449,00000000
1224.73,310.894,00000000
1224.74,310.894,00000000
1224.75,310.004,00000000
1224.76,307.334,00000000
1224.77,303.776,00000000
1224.78,304.221,00000000
1224.79,302.442,00000000
1224.8,302.887,00000000
1224.81,302.887,00000000
1224.82,302.442,00000000
1224.83,304.221,00000000
1224.84,302.442,00000000
1224.85,300.665,00000000
1224.86,299.332,00000000
1224.87,299.332,00000000
1224.88,299.332,00000000
1224.89,301.554,00000000
1224.9,303.776,00000000
1224.91,301.998,00000000
1224.92,297.555,00000000
1224.93,295.779,00000000
1224.94,295.335,00000000
1224.95,294.447,00000000
1224.96,293.115,00000000
1224.97,294.447,00000000
1224.98,295.779,00000000
1224.99,294.003,00000000
1225,293.115,00000000
1225.01,291.341,00000000
1225.02,290.453,00000000
1225.03,292.228,00000000
1225.04,290.897,00000000
1225.05,288.679,00000000
1225.06,292.228,00000000
1225.07,293.115,00000000
1225.08,294.003,00000000
1225.09,293.559,00000000
1225.1,293.115,00000000
1225.11,293.559,00000000
1225.12,294.447,00000000
1225.13,291.341,00000000
1225.14,294.447,00000000
1225.15,293.559,00000000
1225.16,292.228,00000000
1225.17,288.679,00000000
1225.18,288.236,00000000
1225.19,288.236,00000000
1225.2,286.906,00000000
1225.21,286.019,00000000
1225.22,288.236,00000000
1225.23,286.462,00000000
1225.24,286.019,00000000
1225.25,285.576,00000000
1225.26,283.803,00000000
1225.27,284.246,00000000
1225.28,287.349,00000000
1225.29,289.123,00000000
1225.3,289.566,00000000
1225.31,290.453,00000000
1225.32,289.123,00000000
1225.33,288.679,00000000
1225.34,286.019,00000000
1225.35,284.689,00000000
1225.36,284.246,00000000
1225.37,283.360,00000000
1225.38,279.816,00000000
1225.39,280.702,00000000
1225.4,279.816,00000000
1225.41,278.931,00000000
1225.42,278.931,00000000
1225.43,277.603,00000000
1225.44,275.832,00000000
1225.45,275.390,00000000
1225.46,274.948,00000000
1225.47,273.620,00000000
1225.48,275.390,00000000
1225.49,274.505,00000000
1225.5,275.832,00000000
1225.51,274.505,00000000
1225.52,275.390,00000000
1225.53,274.505,00000000
1225.54,270.967,00000000
1225.55,271.851,00000000
1225.56,271.409,00000000
1225.57,270.967,00000000
1225.58,270.083,00000000
1225.59,270.525,00000000
1225.6,271.409,00000000
1225.61,271.409,00000000
1225.62,269.641,00000000
1225.63,270.967,00000000
1225.64,273.178,00000000
1225.65,273.178,00000000
1225.66,273.620,00000000
1225.67,273.178,00000000
1225.68,272.293,00000000
1225.69,272.736,00000000
1225.7,271.851,00000000
1225.71,270.083,00000000
1225.72,269.199,00000000
1225.73,270.083,00000000
1225.74,270.525,00000000
1225.75,270.525,00000000
1225.76,270.083,00000000
1225.77,270.967,00000000
1225.78,274.063,00000000
1225.79,273.178,00000000
1225.8,274.505,00000000
1225.81,270.967,00000000
1225.82,269.641,00000000
1225.83,268.757,00000000
1225.84,269.641,00000000
1225.85,268.757,00000000
1225.86,268.315,00000000
1225.87,268.757,00000000
1225.88,265.664,00000000
1225.89,263.014,00000000
1225.9,263.897,00000000
1225.91,265.222,00000000
1225.92,267.431,00000000
1225.93,268.757,00000000
1225.94,267.431,00000000
1225.95,267.873,00000000
1225.96,267.431,00000000
1225.97,263.897,00000000
1225.98,263.455,00000000
1225.99,263.014,00000000
1226,263.455,00000000
1226.01,264.338,00000000
1226.02,263.897,00000000
1226.03,264.338,00000000
1226.04,261.689,00000000
1226.05,259.924,00000000
1226.06,263.897,00000000
1226.07,266.989,00000000
1226.08,268.315,00000000
1226.09,268.315,00000000
1226.1,265.664,00000000
1226.11,266.547,00000000
1226.12,263.455,00000000
1226.13,263.014,00000000
1226.14,260.365,00000000
1226.15,264.338,00000000
1226.16,265.222,00000000
1226.17,265.222,00000000
1226.18,263.455,00000000
1226.19,260.365,00000000
1226.2,258.600,00000000
1226.21,258.600,00000000
1226.22,261.248,00000000
1226.23,262.572,00000000
1226.24,261.248,00000000
1226.25,265.222,00000000
1226.26,264.338,00000000
1226.27,259.041,00000000
1226.28,260.806,00000000
1226.29,257.717,00000000
1226.3,257.717,00000000
1226.31,259.482,00000000
1226.32,258.159,00000000
1226.33,259.041,00000000
1226.34,257.717,00000000
1226.35,258.600,00000000
1226.36,259.924,00000000
1226.37,260.365,00000000
1226.38,257.276,00000000
1226.39,257.717,00000000
1226.4,256.835,00000000
1226.41,256.835,00000000
1226.42,255.512,00000000
1226.43,252.426,00000000
1226.44,254.630,00000000
1226.45,258.600,00000000
1226.46,259.041,00000000
1226.47,259.482,00000000
1226.48,259.482,00000000
1226.49,259.041,00000000
1226.5,260.806,00000000
1226.51,261.689,00000000
1226.52,262.572,00000000
1226.53,260.365,00000000
1226.54,259.924,00000000
1226.55,260.365,00000000
1226.56,259.041,00000000
1226.57,257.276,00000000
1226.58,257.276,00000000
1226.59,259.041,00000000
1226.6,260.365,00000000
1226.61,260.806,00000000
1226.62,259.482,00000000
1226.63,259.924,00000000
1226.64,261.689,00000000
1226.65,261.248,00000000
1226.66,261.689,00000000
1226.67,260.806,00000000
1226.68,259.924,00000000
1226.69,259.924,00000000
1226.7,258.159,00000000
1226.71,257.276,00000000
1226.72,256.394,00000000
1226.73,256.835,00000000
1226.74,256.394,00000000
1226.75,259.041,00000000
1226.76,262.131,00000000
1226.77,262.131,00000000
1226.78,262.131,00000000
1226.79,262.572,00000000
1226.8,259.041,00000000
1226.81,255.512,00000000
1226.82,252.867,00000000
1226.83,252.867,00000000
1226.84,251.985,00000000
1226.85,252.867,00000000
1226.86,255.953,00000000
1226.87,255.953,00000000
1226.88,255.512,00000000
1226.89,254.189,00000000
1226.9,256.394,00000000
1226.91,257.717,00000000
1226.92,259.482,00000000
1226.93,260.806,00000000
1226.94,259.924,00000000
1226.95,255.953,00000000
1226.96,254.630,00000000
1226.97,253.308,00000000
1226.98,251.104,00000000
1226.99,251.545,00000000
1227,253.748,00000000
1227.01,255.512,00000000
1227.02,258.159,00000000
1227.03,259.041,00000000
1227.04,256.835,00000000
1227.05,254.630,00000000
1227.06,253.308,00000000
1227.07,255.953,00000000
1227.08,256.394,00000000
1227.09,257.717,00000000
1227.1,257.717,00000000
1227.11,257.276,00000000
1227.12,257.276,00000000
1227.13,256.394,00000000
1227.14,256.394,00000000
1227.15,259.041,00000000
1227.16,259.041,00000000
1227.17,261.689,00000000
1227.18,261.248,00000000
1227.19,262.131,00000000
1227.2,260.806,00000000
1227.21,259.482,00000000
1227.22,258.600,00000000
1227.23,257.717,00000000
1227.24,258.159,00000000
1227.25,258.600,00000000
1227.26,256.835,00000000
1227.27,258.159,00000000
1227.28,255.512,00000000
1227.29,254.630,00000000
1227.3,253.748,00000000
1227.31,252.426,00000000
1227.32,253.748,00000000
1227.33,254.189,00000000
1227.34,252.867,00000000
1227.35,255.512,00000000
1227.36,255.071,00000000
1227.37,257.276,00000000
1227.38,259.924,00000000
1227.39,260.365,00000000
1227.4,260.806,00000000
1227.41,259.482,00000000
1227.42,260.806,00000000
1227.43,260.806,00000000
1227.44,260.365,00000000
1227.45,259.041,00000000
1227.46,257.276,00000000
1227.47,257.717,00000000
1227.48,259.924,00000000
1227.49,256.394,00000000
1227.5,255.071,00000000
1227.51,254.630,00000000
1227.52,255.512,00000000
1227.53,256.835,00000000
1227.54,257.717,00000000
1227.55,257.276,00000000
1227.56,257.276,00000000
1227.57,256.394,00000000
1227.58,258.159,00000000
1227.59,258.159,00000000
1227.6,256.835,00000000
1227.61,255.071,00000000
1227.62,254.630,00000000
1227.63,254.630,00000000
1227.64,253.308,00000000
1227.65,251.545,00000000
1227.66,248.901,00000000
1227.67,250.663,00000000
1227.68,251.985,00000000
1227.69,253.308,00000000
1227.7,255.071,00000000
1227.71,253.308,00000000
1227.72,250.223,00000000
1227.73,249.782,00000000
1227.74,248.460,00000000
1227.75,248.460,00000000
1227.76,248.901,00000000
1227.77,248.901,00000000
1227.78,251.545,00000000
1227.79,251.104,00000000
1227.8,250.223,00000000
1227.81,250.223,00000000
1227.82,252.426,00000000
1227.83,251.545,00000000
1227.84,252.867,00000000
1227.85,250.223,00000000
1227.86,250.223,00000000
1227.87,251.985,00000000
1227.88,251.104,00000000
1227.89,251.545,00000000
1227.9,253.308,00000000
1227.91,254.630,00000000
1227.92,254.630,00000000
1227.93,256.835,00000000
1227.94,255.953,00000000
1227.95,259.041,00000000
1227.96,256.835,00000000
1227.97,257.717,00000000
1227.98,258.600,00000000
1227.99,256.394,00000000
1228,256.394,00000000
1228.01,257.717,00000000
1228.02,257.717,00000000
1228.03,255.071,00000000
1228.04,255.071,00000000
1228.05,251.104,00000000
1228.06,251.104,00000000
1228.07,253.748,00000000
1228.08,254.189,00000000
1228.09,257.276,00000000
1228.1,258.600,00000000
1228.11,261.689,00000000
1228.12,261.689,00000000
1228.13,259.041,00000000
1228.14,258.600,00000000
1228.15,257.276,00000000
1228.16,257.276,00000000
1228.17,253.748,00000000
1228.18,255.512,00000000
1228.19,254.630,00000000
1228.2,254.630,00000000
1228.21,255.071,00000000
1228.22,256.835,00000000
1228.23,255.071,00000000
1228.24,256.394,00000000
1228.25,259.041,00000000
1228.26,259.482,00000000
1228.27,259.482,00000000
1228.28,267.873,00000000
1228.29,371.286,00000000
1228.3,381.184,00000000
1228.31,376.233,00000000
1228.32,370.836,00000000
1228.33,363.648,00000000
1228.34,357.365,00000000
1228.35,351.536,00000000
1228.36,345.266,00000000
1228.37,337.660,00000000
1228.38,330.957,00000000
1228.39,328.278,00000000
1228.4,325.601,00000000
1228.41,320.248,00000000
1228.42,316.238,00000000
1228.43,314.010,00000000
1228.44,312.229,00000000
1228.45,316.238,00000000
1228.46,316.683,00000000
1228.47,315.792,00000000
1228.48,314.010,00000000
1228.49,312.674,00000000
1228.5,308.224,00000000
1228.51,308.669,00000000
1228.52,308.224,00000000
1228.53,308.224,00000000
1228.54,306.889,00000000
1228.55,306.889,00000000
1228.56,306.889,00000000
1228.57,306.889,00000000
1228.58,307.334,00000000
1228.59,306.889,00000000
1228.6,305.999,00000000
1228.61,306.889,00000000
1228.62,308.669,00000000
1228.63,309.559,00000000
1228.64,311.339,00000000
1228.65,312.674,00000000
1228.66,311.339,00000000
1228.67,310.449,00000000
1228.68,306.444,00000000
1228.69,305.110,00000000
1228.7,302.887,00000000
1228.71,302.442,00000000
1228.72,303.331,00000000
1228.73,301.998,00000000
1228.74,300.665,00000000
1228.75,299.332,00000000
1228.76,297.111,00000000
1228.77,294.891,00000000
1228.78,296.223,00000000
1228.79,298.443,00000000
1228.8,298.443,00000000
1228.81,298.888,00000000
1228.82,297.111,00000000
1228.83,295.779,00000000
1228.84,292.228,00000000
1228.85,288.236,00000000
1228.86,287.349,00000000
1228.87,289.566,00000000
1228.88,289.123,00000000
1228.89,290.010,00000000
1228.9,289.123,00000000
1228.91,288.236,00000000
1228.92,287.792,00000000
1228.93,288.679,00000000
1228.94,290.897,00000000
1228.95,289.123,00000000
1228.96,287.792,00000000
1228.97,288.236,00000000
1228.98,290.897,00000000
1228.99,286.906,00000000
1229,285.576,00000000
1229.01,284.689,00000000
1229.02,285.132,00000000
1229.03,284.689,00000000
1229.04,282.474,00000000
1229.05,282.917,00000000
1229.06,283.360,00000000
1229.07,282.917,00000000
1229.08,280.702,00000000
1229.09,281.145,00000000
1229.1,283.803,00000000
1229.11,279.816,00000000
1229.12,277.160,00000000
1229.13,274.505,00000000
1229.14,274.505,00000000
1229.15,276.718,00000000
1229.16,280.702,00000000
1229.17,282.917,00000000
1229.18,283.803,00000000
1229.19,282.474,00000000
1229.2,279.816,00000000
1229.21,280.702,00000000
1229.22,282.917,00000000
1229.23,282.031,00000000
1229.24,278.488,00000000
1229.25,276.275,00000000
1229.26,273.620,00000000
1229.27,273.620,00000000
1229.28,274.948,00000000
1229.29,274.505,00000000
1229.3,274.063,00000000
1229.31,272.293,00000000
1229.32,273.178,00000000
1229.33,276.275,00000000
1229.34,276.718,00000000
1229.35,277.603,00000000
1229.36,276.275,00000000
1229.37,274.505,00000000
1229.38,272.293,00000000
1229.39,268.757,00000000
1229.4,268.315,00000000
1229.41,271.851,00000000
1229.42,272.293,00000000
1229.43,272.736,00000000
1229.44,274.505,00000000
1229.45,273.178,00000000
1229.46,272.293,00000000
1229.47,272.736,00000000
1229.48,270.967,00000000
1229.49,270.525,00000000
1229.5,271.409,00000000
1229.51,269.641,00000000
1229.52,266.989,00000000
1229.53,267.873,00000000
1229.54,268.757,00000000
1229.55,267.873,00000000
1229.56,266.547,00000000
1229.57,267.873,00000000
1229.58,268.757,00000000
1229.59,267.873,00000000
1229.6,267.873,00000000
1229.61,265.222,00000000
1229.62,268.315,00000000
1229.63,269.641,00000000
1229.64,270.525,00000000
1229.65,270.967,00000000
1229.66,272.293,00000000
1229.67,272.293,00000000
1229.68,272.736,00000000
1229.69,268.757,00000000
1229.7,266.105,00000000
1229.71,264.780,00000000
1229.72,266.989,00000000
1229.73,266.989,00000000
1229.74,266.105,00000000
1229.75,264.780,00000000
1229.76,264.780,00000000
1229.77,268.757,00000000
1229.78,268.757,00000000
1229.79,266.547,00000000
1229.8,267.431,00000000
1229.81,267.431,00000000
1229.82,266.989,00000000
1229.83,265.664,00000000
