Timestamp(ms),Current(uA),D0-D7
4017.92,22.917,00000000
4017.93,22.785,00000000
4017.94,22.829,00000000
4017.95,22.742,00000000
4017.96,22.567,00000000
4017.97,22.479,00000000
4017.98,22.392,00000000
4017.99,22.304,00000000
4018,22.304,00000000
4018.01,22.217,00000000
4018.02,22.260,00000000
4018.03,22.435,00000000
4018.04,22.304,00000000
4018.05,22.348,00000000
4018.06,22.173,00000000
4018.07,22.129,00000000
4018.08,22.260,00000000
4018.09,22.217,00000000
4018.1,22.042,00000000
4018.11,22.085,00000000
4018.12,21.998,00000000
4018.13,22.042,00000000
4018.14,21.910,00000000
4018.15,21.910,00000000
4018.16,21.954,00000000
4018.17,21.867,00000000
4018.18,21.735,00000000
4018.19,21.692,00000000
4018.2,21.692,00000000
4018.21,21.648,00000000
4018.22,21.648,00000000
4018.23,21.692,00000000
4018.24,21.735,00000000
4018.25,21.560,00000000
4018.26,21.560,00000000
4018.27,21.517,00000000
4018.28,21.560,00000000
4018.29,21.473,00000000
4018.3,21.517,00000000
4018.31,21.473,00000000
4018.32,21.604,00000000
4018.33,21.473,00000000
4018.34,21.648,00000000
4018.35,21.560,00000000
4018.36,21.604,00000000
4018.37,21.385,00000000
4018.38,21.342,00000000
4018.39,21.342,00000000
4018.4,21.210,00000000
4018.41,21.167,00000000
4018.42,21.342,00000000
4018.43,21.517,00000000
4018.44,21.473,00000000
4018.45,21.385,00000000
4018.46,21.298,00000000
4018.47,21.210,00000000
4018.48,21.210,00000000
4018.49,21.167,00000000
4018.5,21.079,00000000
4018.51,21.123,00000000
4018.52,20.948,00000000
4018.53,20.860,00000000
4018.54,21.035,00000000
4018.55,20.948,00000000
4018.56,21.079,00000000
4018.57,20.992,00000000
4018.58,21.079,00000000
4018.59,20.685,00000000
4018.6,20.860,00000000
4018.61,20.904,00000000
4018.62,20.773,00000000
4018.63,20.729,00000000
4018.64,20.685,00000000
4018.65,20.729,00000000
4018.66,20.817,00000000
4018.67,20.642,00000000
4018.68,20.642,00000000
4018.69,20.511,00000000
4018.7,20.467,00000000
4018.71,20.423,00000000
4018.72,20.423,00000000
4018.73,20.423,00000000
4018.74,20.292,00000000
4018.75,20.292,00000000
4018.76,20.161,00000000
4018.77,20.161,00000000
4018.78,20.117,00000000
4018.79,20.161,00000000
4018.8,20.117,00000000
4018.81,19.986,00000000
4018.82,20.073,00000000
4018.83,19.942,00000000
4018.84,19.898,00000000
4018.85,19.854,00000000
4018.86,19.811,00000000
4018.87,19.854,00000000
4018.88,20.029,00000000
4018.89,19.767,00000000
4018.9,19.723,00000000
4018.91,19.942,00000000
4018.92,19.942,00000000
4018.93,20.029,00000000
4018.94,19.986,00000000
4018.95,19.986,00000000
4018.96,20.117,00000000
4018.97,20.161,00000000
4018.98,20.029,00000000
4018.99,19.986,00000000
4019,19.942,00000000
4019.01,19.854,00000000
4019.02,19.767,00000000
4019.03,20.029,00000000
4019.04,20.073,00000000
4019.05,20.029,00000000
4019.06,19.942,00000000
4019.07,19.854,00000000
4019.08,19.854,00000000
4019.09,19.548,00000000
4019.1,19.679,00000000
4019.11,19.636,00000000
4019.12,19.592,00000000
4019.13,19.636,00000000
4019.14,19.504,00000000
4019.15,19.548,00000000
4019.16,19.417,00000000
4019.17,19.242,00000000
4019.18,19.111,00000000
4019.19,19.286,00000000
4019.2,19.111,00000000
4019.21,19.154,00000000
4019.22,19.067,00000000
4019.23,19.067,00000000
4019.24,18.979,00000000
4019.25,18.936,00000000
4019.26,19.067,00000000
4019.27,19.067,00000000
4019.28,19.111,00000000
4019.29,18.892,00000000
4019.3,18.979,00000000
4019.31,19.067,00000000
4019.32,18.848,00000000
4019.33,18.979,00000000
4019.34,19.154,00000000
4019.35,19.023,00000000
4019.36,19.067,00000000
4019.37,18.979,00000000
4019.38,19.111,00000000
4019.39,19.154,00000000
4019.4,18.848,00000000
4019.41,18.936,00000000
4019.42,19.023,00000000
4019.43,19.023,00000000
4019.44,19.111,00000000
4019.45,18.979,00000000
4019.46,18.979,00000000
4019.47,18.936,00000000
4019.48,19.067,00000000
4019.49,18.804,00000000
4019.5,18.804,00000000
4019.51,18.717,00000000
4019.52,18.717,00000000
4019.53,18.586,00000000
4019.54,18.629,00000000
4019.55,18.454,00000000
4019.56,18.542,00000000
4019.57,18.454,00000000
4019.58,18.454,00000000
4019.59,18.367,00000000
4019.6,18.411,00000000
4019.61,18.105,00000000
4019.62,18.279,00000000
4019.63,18.105,00000000
4019.64,18.192,00000000
4019.65,18.061,00000000
4019.66,18.061,00000000
4019.67,18.105,00000000
4019.68,17.973,00000000
4019.69,18.192,00000000
4019.7,18.192,00000000
4019.71,18.148,00000000
4019.72,18.192,00000000
4019.73,18.105,00000000
4019.74,18.279,00000000
4019.75,18.279,00000000
4019.76,18.148,00000000
4019.77,18.148,00000000
4019.78,18.061,00000000
4019.79,18.061,00000000
4019.8,17.930,00000000
4019.81,17.973,00000000
4019.82,17.755,00000000
4019.83,17.886,00000000
4019.84,17.842,00000000
4019.85,17.711,00000000
4019.86,17.711,00000000
4019.87,17.667,00000000
4019.88,17.711,00000000
4019.89,17.711,00000000
4019.9,17.755,00000000
4019.91,17.667,00000000
4019.92,17.755,00000000
4019.93,17.755,00000000
4019.94,17.886,00000000
4019.95,17.973,00000000
4019.96,17.930,00000000
4019.97,17.667,00000000
4019.98,17.798,00000000
4019.99,17.842,00000000
4020,17.580,00000000
4020.01,17.667,00000000
4020.02,17.405,00000000
4020.03,17.580,00000000
4020.04,17.186,00000000
4020.05,17.273,00000000
4020.06,17.317,00000000
4020.07,17.055,00000000
4020.08,17.230,00000000
4020.09,16.967,00000000
4020.1,17.055,00000000
4020.11,17.098,00000000
4020.12,17.098,00000000
4020.13,17.142,00000000
4020.14,17.055,00000000
4020.15,17.055,00000000
4020.16,16.923,00000000
4020.17,16.923,00000000
4020.18,16.967,00000000
4020.19,16.923,00000000
4020.2,17.055,00000000
4020.21,16.880,00000000
4020.22,16.880,00000000
4020.23,16.748,00000000
4020.24,16.792,00000000
4020.25,16.530,00000000
4020.26,16.705,00000000
4020.27,16.705,00000000
4020.28,16.486,00000000
4020.29,16.705,00000000
4020.3,16.748,00000000
4020.31,16.792,00000000
4020.32,16.705,00000000
4020.33,16.661,00000000
4020.34,16.573,00000000
4020.35,16.705,00000000
4020.36,16.792,00000000
4020.37,16.705,00000000
4020.38,16.705,00000000
4020.39,16.617,00000000
4020.4,16.748,00000000
4020.41,16.617,00000000
4020.42,16.661,00000000
4020.43,16.705,00000000
4020.44,16.486,00000000
4020.45,16.661,00000000
4020.46,16.573,00000000
4020.47,16.486,00000000
4020.48,16.530,00000000
4020.49,16.617,00000000
4020.5,16.661,00000000
4020.51,16.530,00000000
4020.52,16.530,00000000
4020.53,16.573,00000000
4020.54,16.486,00000000
4020.55,16.486,00000000
4020.56,16.486,00000000
4020.57,16.398,00000000
4020.58,16.398,00000000
4020.59,16.398,00000000
4020.6,16.355,00000000
4020.61,16.530,00000000
4020.62,16.180,00000000
4020.63,16.442,00000000
4020.64,16.355,00000000
4020.65,16.267,00000000
4020.66,16.267,00000000
4020.67,16.048,00000000
4020.68,16.092,00000000
4020.69,16.005,00000000
4020.7,15.961,00000000
4020.71,15.917,00000000
4020.72,15.961,00000000
4020.73,15.917,00000000
4020.74,15.961,00000000
4020.75,16.092,00000000
4020.76,16.048,00000000
4020.77,15.873,00000000
4020.78,15.917,00000000
4020.79,15.873,00000000
4020.8,15.917,00000000
4020.81,15.873,00000000
4020.82,15.830,00000000
4020.83,15.873,00000000
4020.84,15.917,00000000
4020.85,15.699,00000000
4020.86,15.699,00000000
4020.87,15.742,00000000
4020.88,15.742,00000000
4020.89,15.742,00000000
4020.9,15.699,00000000
4020.91,15.611,00000000
4020.92,15.699,00000000
4020.93,15.655,00000000
4020.94,15.742,00000000
4020.95,15.699,00000000
4020.96,15.611,00000000
4020.97,15.655,00000000
4020.98,15.524,00000000
4020.99,15.436,00000000
4021,15.305,00000000
4021.01,15.349,00000000
4021.02,15.436,00000000
4021.03,15.392,00000000
4021.04,15.480,00000000
4021.05,15.174,00000000
4021.06,15.217,00000000
4021.07,15.217,00000000
4021.08,15.261,00000000
4021.09,15.217,00000000
4021.1,15.174,00000000
4021.11,15.261,00000000
4021.12,15.261,00000000
4021.13,15.217,00000000
4021.14,15.261,00000000
4021.15,15.174,00000000
4021.16,15.217,00000000
4021.17,15.217,00000000
4021.18,15.305,00000000
4021.19,15.130,00000000
4021.2,15.086,00000000
4021.21,15.086,00000000
4021.22,15.261,00000000
4021.23,15.217,00000000
4021.24,15.174,00000000
4021.25,15.217,00000000
4021.26,15.217,00000000
4021.27,15.130,00000000
4021.28,15.130,00000000
4021.29,15.130,00000000
4021.3,15.174,00000000
4021.31,14.999,00000000
4021.32,15.042,00000000
4021.33,14.955,00000000
4021.34,14.955,00000000
4021.35,15.042,00000000
4021.36,15.086,00000000
4021.37,15.217,00000000
4021.38,15.261,00000000
4021.39,15.217,00000000
4021.4,15.174,00000000
4021.41,15.261,00000000
4021.42,15.042,00000000
4021.43,14.911,00000000
4021.44,15.042,00000000
4021.45,14.911,00000000
4021.46,14.824,00000000
4021.47,16.748,00000000
4021.48,22.873,00000000
4021.49,23.616,00000000
4021.5,23.573,00000000
4021.51,23.704,00000000
4021.52,23.704,00000000
4021.53,23.573,00000000
4021.54,23.354,00000000
4021.55,23.354,00000000
4021.56,23.310,00000000
4021.57,23.354,00000000
4021.58,23.398,00000000
4021.59,22.960,00000000
4021.6,23.004,00000000
4021.61,22.960,00000000
4021.62,23.004,00000000
4021.63,23.135,00000000
4021.64,22.873,00000000
4021.65,22.873,00000000
4021.66,22.873,00000000
4021.67,22.698,00000000
4021.68,22.917,00000000
4021.69,22.742,00000000
4021.7,22.698,00000000
4021.71,22.654,00000000
4021.72,22.567,00000000
4021.73,22.698,00000000
4021.74,22.610,00000000
4021.75,22.654,00000000
4021.76,22.392,00000000
4021.77,22.654,00000000
4021.78,22.610,00000000
4021.79,22.523,00000000
4021.8,22.567,00000000
4021.81,22.392,00000000
4021.82,22.435,00000000
4021.83,22.479,00000000
4021.84,22.567,00000000
4021.85,22.348,00000000
4021.86,22.304,00000000
4021.87,22.392,00000000
4021.88,22.304,00000000
4021.89,22.217,00000000
4021.9,22.304,00000000
4021.91,22.217,00000000
4021.92,22.129,00000000
4021.93,22.085,00000000
4021.94,22.085,00000000
4021.95,21.954,00000000
4021.96,21.735,00000000
4021.97,21.910,00000000
4021.98,21.954,00000000
4021.99,21.954,00000000
4022,21.954,00000000
4022.01,21.910,00000000
4022.02,21.779,00000000
4022.03,21.779,00000000
4022.04,21.823,00000000
4022.05,21.648,00000000
4022.06,21.648,00000000
4022.07,21.604,00000000
4022.08,21.779,00000000
4022.09,21.560,00000000
4022.1,21.604,00000000
4022.11,21.560,00000000
4022.12,21.604,00000000
4022.13,21.429,00000000
4022.14,21.560,00000000
4022.15,21.429,00000000
4022.16,21.298,00000000
4022.17,21.342,00000000
4022.18,21.254,00000000
4022.19,21.167,00000000
4022.2,21.167,00000000
4022.21,21.079,00000000
4022.22,21.079,00000000
4022.23,21.079,00000000
4022.24,20.948,00000000
4022.25,20.860,00000000
4022.26,21.079,00000000
4022.27,20.904,00000000
4022.28,20.860,00000000
4022.29,20.904,00000000
4022.3,20.685,00000000
4022.31,20.642,00000000
4022.32,20.511,00000000
4022.33,20.554,00000000
4022.34,20.685,00000000
4022.35,20.511,00000000
4022.36,20.554,00000000
4022.37,20.511,00000000
4022.38,20.511,00000000
4022.39,20.467,00000000
4022.4,20.467,00000000
4022.41,20.554,00000000
4022.42,20.336,00000000
4022.43,20.379,00000000
4022.44,20.423,00000000
4022.45,20.336,00000000
4022.46,20.379,00000000
4022.47,20.423,00000000
4022.48,20.511,00000000
4022.49,20.336,00000000
4022.5,20.248,00000000
4022.51,20.292,00000000
4022.52,20.336,00000000
4022.53,20.248,00000000
4022.54,20.423,00000000
4022.55,20.336,00000000
4022.56,20.379,00000000
4022.57,20.292,00000000
4022.58,20.204,00000000
4022.59,20.292,00000000
4022.6,20.073,00000000
4022.61,20.073,00000000
4022.62,20.073,00000000
4022.63,20.117,00000000
4022.64,20.204,00000000
4022.65,20.073,00000000
4022.66,19.854,00000000
4022.67,19.767,00000000
4022.68,19.986,00000000
4022.69,19.898,00000000
4022.7,19.854,00000000
4022.71,19.898,00000000
4022.72,19.854,00000000
4022.73,19.592,00000000
4022.74,19.636,00000000
4022.75,19.767,00000000
4022.76,19.811,00000000
4022.77,19.636,00000000
4022.78,19.854,00000000
4022.79,19.942,00000000
4022.8,20.029,00000000
4022.81,19.986,00000000
4022.82,20.073,00000000
4022.83,19.767,00000000
4022.84,19.854,00000000
4022.85,19.898,00000000
4022.86,19.898,00000000
4022.87,19.942,00000000
4022.88,19.767,00000000
4022.89,19.723,00000000
4022.9,19.811,00000000
4022.91,19.636,00000000
4022.92,19.461,00000000
4022.93,19.548,00000000
4022.94,19.461,00000000
4022.95,19.329,00000000
4022.96,19.417,00000000
4022.97,19.242,00000000
4022.98,19.111,00000000
4022.99,19.198,00000000
4023,19.023,00000000
4023.01,18.804,00000000
4023.02,18.848,00000000
4023.03,18.848,00000000
4023.04,18.892,00000000
4023.05,18.892,00000000
4023.06,18.892,00000000
4023.07,18.804,00000000
4023.08,18.717,00000000
4023.09,18.848,00000000
4023.1,18.717,00000000
4023.11,18.498,00000000
4023.12,18.367,00000000
4023.13,18.498,00000000
4023.14,18.586,00000000
4023.15,18.542,00000000
4023.16,18.542,00000000
4023.17,18.498,00000000
4023.18,18.411,00000000
4023.19,18.673,00000000
4023.2,18.586,00000000
4023.21,18.673,00000000
4023.22,18.586,00000000
4023.23,18.498,00000000
4023.24,18.629,00000000
4023.25,18.454,00000000
4023.26,18.498,00000000
4023.27,18.454,00000000
4023.28,18.411,00000000
4023.29,18.323,00000000
4023.3,18.411,00000000
4023.31,18.236,00000000
4023.32,18.367,00000000
4023.33,18.279,00000000
4023.34,18.323,00000000
4023.35,18.279,00000000
4023.36,18.411,00000000
4023.37,18.673,00000000
4023.38,18.542,00000000
4023.39,18.586,00000000
4023.4,18.542,00000000
4023.41,18.454,00000000
4023.42,18.454,00000000
4023.43,18.542,00000000
4023.44,18.411,00000000
4023.45,18.454,00000000
4023.46,18.411,00000000
4023.47,18.279,00000000
4023.48,18.236,00000000
4023.49,18.192,00000000
4023.5,18.148,00000000
4023.51,18.061,00000000
4023.52,18.105,00000000
4023.53,18.061,00000000
4023.54,18.105,00000000
4023.55,18.061,00000000
4023.56,18.061,00000000
4023.57,17.973,00000000
4023.58,18.017,00000000
4023.59,18.061,00000000
4023.6,18.192,00000000
4023.61,18.148,00000000
4023.62,18.105,00000000
4023.63,18.367,00000000
4023.64,18.017,00000000
4023.65,18.105,00000000
4023.66,18.017,00000000
4023.67,17.930,00000000
4023.68,17.755,00000000
4023.69,17.755,00000000
4023.7,17.667,00000000
4023.71,17.755,00000000
4023.72,17.842,00000000
4023.73,17.623,00000000
4023.74,17.580,00000000
4023.75,17.623,00000000
4023.76,17.536,00000000
4023.77,17.448,00000000
4023.78,17.580,00000000
4023.79,17.536,00000000
4023.8,17.317,00000000
4023.81,17.273,00000000
4023.82,17.273,00000000
4023.83,17.142,00000000
4023.84,17.273,00000000
4023.85,17.273,00000000
4023.86,17.186,00000000
4023.87,17.230,00000000
4023.88,17.317,00000000
4023.89,17.230,00000000
4023.9,17.230,00000000
4023.91,17.142,00000000
4023.92,17.011,00000000
4023.93,17.098,00000000
4023.94,17.098,00000000
4023.95,17.230,00000000
4023.96,17.186,00000000
4023.97,17.011,00000000
4023.98,17.098,00000000
4023.99,17.055,00000000
4024,17.011,00000000
4024.01,16.967,00000000
4024.02,17.186,00000000
4024.03,17.055,00000000
4024.04,16.836,00000000
4024.05,16.792,00000000
4024.06,16.792,00000000
4024.07,16.661,00000000
4024.08,16.792,00000000
4024.09,16.967,00000000
4024.1,17.011,00000000
4024.11,17.055,00000000
4024.12,16.967,00000000
4024.13,17.055,00000000
4024.14,17.055,00000000
4024.15,16.836,00000000
4024.16,16.880,00000000
4024.17,16.705,00000000
4024.18,16.880,00000000
4024.19,16.661,00000000
4024.2,16.836,00000000
4024.21,16.661,00000000
4024.22,16.573,00000000
4024.23,16.705,00000000
4024.24,16.398,00000000
4024.25,16.442,00000000
4024.26,16.530,00000000
4024.27,16.355,00000000
4024.28,16.267,00000000
4024.29,16.267,00000000
4024.3,16.311,00000000
4024.31,16.136,00000000
4024.32,16.048,00000000
4024.33,16.180,00000000
4024.34,16.005,00000000
4024.35,15.917,00000000
4024.36,16.005,00000000
4024.37,16.005,00000000
4024.38,16.005,00000000
4024.39,16.048,00000000
4024.4,16.005,00000000
4024.41,16.005,00000000
4024.42,16.005,00000000
4024.43,16.005,00000000
4024.44,15.830,00000000
4024.45,15.873,00000000
4024.46,16.092,00000000
4024.47,16.136,00000000
4024.48,16.092,00000000
4024.49,15.961,00000000
4024.5,16.223,00000000
4024.51,16.092,00000000
4024.52,16.136,00000000
4024.53,16.048,00000000
4024.54,15.917,00000000
4024.55,16.136,00000000
4024.56,16.092,00000000
4024.57,16.136,00000000
4024.58,16.005,00000000
4024.59,15.786,00000000
4024.6,15.699,00000000
4024.61,15.830,00000000
4024.62,15.830,00000000
4024.63,15.917,00000000
4024.64,15.917,00000000
4024.65,15.786,00000000
4024.66,15.786,00000000
4024.67,15.699,00000000
4024.68,15.655,00000000
4024.69,15.699,00000000
4024.7,15.611,00000000
4024.71,15.349,00000000
4024.72,15.699,00000000
4024.73,15.436,00000000
4024.74,15.480,00000000
4024.75,15.392,00000000
4024.76,15.524,00000000
4024.77,15.480,00000000
4024.78,15.436,00000000
4024.79,15.480,00000000
4024.8,15.349,00000000
4024.81,15.349,00000000
4024.82,15.217,00000000
4024.83,15.217,00000000
4024.84,15.261,00000000
4024.85,15.217,00000000
4024.86,15.217,00000000
4024.87,14.999,00000000
4024.88,15.174,00000000
4024.89,15.086,00000000
4024.9,15.130,00000000
4024.91,14.911,00000000
4024.92,14.999,00000000
4024.93,15.086,00000000
4024.94,14.999,00000000
4024.95,14.999,00000000
4024.96,14.955,00000000
4024.97,14.780,00000000
4024.98,14.780,00000000
4024.99,14.780,00000000
4025,14.867,00000000
4025.01,14.517,00000000
4025.02,14.649,00000000
4025.03,14.780,00000000
4025.04,14.692,00000000
4025.05,14.867,00000000
4025.06,14.911,00000000
4025.07,14.824,00000000
4025.08,14.867,00000000
4025.09,14.649,00000000
4025.1,14.605,00000000
4025.11,14.736,00000000
4025.12,14.824,00000000
4025.13,14.780,00000000
4025.14,14.561,00000000
4025.15,14.561,00000000
4025.16,14.430,00000000
4025.17,14.430,00000000
4025.18,14.342,00000000
4025.19,14.474,00000000
4025.2,14.605,00000000
4025.21,14.561,00000000
4025.22,14.649,00000000
4025.23,14.605,00000000
4025.24,21.517,00000000
4025.25,23.004,00000000
4025.26,23.179,00000000
4025.27,23.091,00000000
4025.28,23.004,00000000
4025.29,22.917,00000000
4025.3,22.917,00000000
4025.31,22.785,00000000
4025.32,22.829,00000000
4025.33,22.698,00000000
4025.34,22.610,00000000
4025.35,22.610,00000000
4025.36,22.742,00000000
4025.37,22.873,00000000
4025.38,22.829,00000000
4025.39,22.698,00000000
4025.4,22.654,00000000
4025.41,22.567,00000000
4025.42,22.479,00000000
4025.43,22.435,00000000
4025.44,22.392,00000000
4025.45,22.523,00000000
4025.46,22.435,00000000
4025.47,22.523,00000000
4025.48,22.610,00000000
4025.49,22.392,00000000
4025.5,22.435,00000000
4025.51,22.610,00000000
4025.52,22.392,00000000
4025.53,22.260,00000000
4025.54,22.260,00000000
4025.55,22.304,00000000
4025.56,22.173,00000000
4025.57,22.129,00000000
4025.58,22.217,00000000
4025.59,22.085,00000000
4025.6,22.085,00000000
4025.61,22.085,00000000
4025.62,22.129,00000000
4025.63,22.260,00000000
4025.64,22.085,00000000
4025.65,22.217,00000000
4025.66,22.173,00000000
4025.67,21.910,00000000
4025.68,22.042,00000000
4025.69,22.085,00000000
4025.7,22.129,00000000
4025.71,22.173,00000000
4025.72,22.260,00000000
4025.73,22.348,00000000
4025.74,22.085,00000000
4025.75,22.042,00000000
4025.76,21.735,00000000
4025.77,21.867,00000000
4025.78,21.954,00000000
4025.79,21.867,00000000
4025.8,21.692,00000000
4025.81,21.779,00000000
4025.82,21.692,00000000
4025.83,21.473,00000000
4025.84,21.385,00000000
4025.85,21.517,00000000
4025.86,21.473,00000000
4025.87,21.385,00000000
4025.88,21.342,00000000
4025.89,21.079,00000000
4025.9,21.254,00000000
4025.91,21.123,00000000
4025.92,21.123,00000000
4025.93,20.992,00000000
4025.94,20.992,00000000
4025.95,21.079,00000000
4025.96,21.079,00000000
4025.97,21.079,00000000
4025.98,21.079,00000000
4025.99,21.035,00000000
4026,21.035,00000000
4026.01,20.860,00000000
4026.02,21.254,00000000
4026.03,21.560,00000000
4026.04,21.604,00000000
4026.05,21.560,00000000
4026.06,21.429,00000000
4026.07,21.604,00000000
4026.08,21.429,00000000
4026.09,21.342,00000000
4026.1,21.210,00000000
4026.11,21.210,00000000
4026.12,21.123,00000000
4026.13,21.035,00000000
4026.14,21.035,00000000
4026.15,20.817,00000000
4026.16,20.860,00000000
4026.17,20.642,00000000
4026.18,20.992,00000000
4026.19,20.729,00000000
4026.2,20.860,00000000
4026.21,20.598,00000000
4026.22,20.467,00000000
4026.23,20.467,00000000
4026.24,20.511,00000000
4026.25,20.336,00000000
4026.26,20.467,00000000
4026.27,20.248,00000000
4026.28,20.292,00000000
4026.29,20.248,00000000
4026.3,20.292,00000000
4026.31,20.379,00000000
4026.32,20.204,00000000
4026.33,20.336,00000000
4026.34,20.161,00000000
4026.35,20.161,00000000
4026.36,20.117,00000000
4026.37,20.029,00000000
4026.38,20.029,00000000
4026.39,19.942,00000000
4026.4,19.898,00000000
4026.41,19.898,00000000
4026.42,19.767,00000000
4026.43,20.029,00000000
4026.44,19.811,00000000
4026.45,19.898,00000000
4026.46,20.204,00000000
4026.47,19.942,00000000
4026.48,19.854,00000000
4026.49,19.811,00000000
4026.5,19.767,00000000
4026.51,19.723,00000000
4026.52,19.854,00000000
4026.53,19.811,00000000
4026.54,19.636,00000000
4026.55,19.679,00000000
4026.56,19.548,00000000
4026.57,19.679,00000000
4026.58,19.767,00000000
4026.59,19.636,00000000
4026.6,19.548,00000000
4026.61,19.592,00000000
4026.62,19.417,00000000
4026.63,19.286,00000000
4026.64,19.417,00000000
4026.65,19.329,00000000
4026.66,19.111,00000000
4026.67,19.329,00000000
4026.68,19.023,00000000
4026.69,19.023,00000000
4026.7,19.067,00000000
4026.71,19.023,00000000
4026.72,19.023,00000000
4026.73,19.023,00000000
4026.74,18.936,00000000
4026.75,19.067,00000000
4026.76,19.023,00000000
4026.77,19.111,00000000
4026.78,18.936,00000000
4026.79,18.936,00000000
4026.8,19.023,00000000
4026.81,19.111,00000000
4026.82,19.111,00000000
4026.83,18.936,00000000
4026.84,19.067,00000000
4026.85,18.936,00000000
4026.86,18.804,00000000
4026.87,18.848,00000000
4026.88,18.804,00000000
4026.89,18.761,00000000
4026.9,18.761,00000000
4026.91,18.761,00000000
4026.92,18.761,00000000
4026.93,18.848,00000000
4026.94,18.629,00000000
4026.95,18.848,00000000
4026.96,18.717,00000000
4026.97,18.629,00000000
4026.98,18.629,00000000
4026.99,18.673,00000000
4027,18.542,00000000
4027.01,18.542,00000000
4027.02,18.454,00000000
4027.03,18.411,00000000
4027.04,18.367,00000000
4027.05,18.454,00000000
4027.06,18.498,00000000
4027.07,18.411,00000000
4027.08,18.411,00000000
4027.09,18.236,00000000
4027.1,18.411,00000000
4027.11,18.279,00000000
4027.12,18.323,00000000
4027.13,18.192,00000000
4027.14,18.148,00000000
4027.15,18.105,00000000
4027.16,18.105,00000000
4027.17,18.148,00000000
4027.18,18.061,00000000
4027.19,18.105,00000000
4027.2,18.192,00000000
4027.21,18.192,00000000
4027.22,18.192,00000000
4027.23,18.148,00000000
4027.24,18.061,00000000
4027.25,17.973,00000000
4027.26,17.973,00000000
4027.27,17.842,00000000
4027.28,17.930,00000000
4027.29,17.973,00000000
4027.3,17.755,00000000
4027.31,17.842,00000000
4027.32,17.973,00000000
4027.33,17.930,00000000
4027.34,17.842,00000000
4027.35,17.930,00000000
4027.36,17.973,00000000
4027.37,17.886,00000000
4027.38,18.105,00000000
4027.39,17.886,00000000
4027.4,17.886,00000000
4027.41,17.842,00000000
4027.42,17.755,00000000
4027.43,17.711,00000000
4027.44,17.755,00000000
4027.45,17.711,00000000
4027.46,17.623,00000000
4027.47,17.448,00000000
4027.48,17.492,00000000
4027.49,17.273,00000000
4027.5,17.273,00000000
4027.51,17.405,00000000
4027.52,17.273,00000000
4027.53,17.361,00000000
4027.54,17.448,00000000
4027.55,17.405,00000000
4027.56,17.361,00000000
4027.57,17.405,00000000
4027.58,17.186,00000000
4027.59,17.448,00000000
4027.6,17.273,00000000
4027.61,17.230,00000000
4027.62,17.186,00000000
4027.63,17.011,00000000
4027.64,17.186,00000000
4027.65,17.230,00000000
4027.66,16.967,00000000
4027.67,17.142,00000000
4027.68,17.098,00000000
4027.69,17.142,00000000
4027.7,17.098,00000000
4027.71,17.098,00000000
4027.72,17.230,00000000
4027.73,17.186,00000000
4027.74,17.142,00000000
4027.75,17.011,00000000
4027.76,17.011,00000000
4027.77,17.011,00000000
4027.78,17.055,00000000
4027.79,17.055,00000000
4027.8,17.055,00000000
4027.81,16.967,00000000
4027.82,16.923,00000000
4027.83,16.967,00000000
4027.84,16.923,00000000
4027.85,16.792,00000000
4027.86,17.011,00000000
4027.87,16.967,00000000
4027.88,16.836,00000000
4027.89,16.705,00000000
4027.9,16.748,00000000
4027.91,16.748,00000000
4027.92,16.661,00000000
4027.93,16.792,00000000
4027.94,16.661,00000000
4027.95,16.661,00000000
4027.96,16.880,00000000
4027.97,16.880,00000000
4027.98,16.748,00000000
4027.99,16.661,00000000
4028,16.705,00000000
4028.01,16.748,00000000
4028.02,16.617,00000000
4028.03,16.573,00000000
4028.04,16.617,00000000
4028.05,16.836,00000000
4028.06,16.617,00000000
4028.07,16.705,00000000
4028.08,16.486,00000000
4028.09,16.573,00000000
4028.1,16.398,00000000
4028.11,16.486,00000000
4028.12,16.530,00000000
4028.13,16.267,00000000
4028.14,16.223,00000000
4028.15,16.180,00000000
4028.16,16.180,00000000
4028.17,16.180,00000000
4028.18,15.961,00000000
4028.19,16.136,00000000
4028.2,15.917,00000000
4028.21,16.223,00000000
4028.22,16.136,00000000
4028.23,16.005,00000000
4028.24,16.005,00000000
4028.25,16.005,00000000
4028.26,15.961,00000000
4028.27,15.917,00000000
4028.28,15.917,00000000
4028.29,15.873,00000000
4028.3,15.873,00000000
4028.31,15.873,00000000
4028.32,15.961,00000000
4028.33,16.092,00000000
4028.34,15.961,00000000
4028.35,15.917,00000000
4028.36,16.005,00000000
4028.37,15.830,00000000
4028.38,15.830,00000000
4028.39,15.786,00000000
4028.4,15.786,00000000
4028.41,15.830,00000000
4028.42,15.655,00000000
4028.43,15.742,00000000
4028.44,15.742,00000000
4028.45,15.742,00000000
4028.46,15.699,00000000
4028.47,15.611,00000000
4028.48,15.655,00000000
4028.49,15.567,00000000
4028.5,15.567,00000000
4028.51,15.524,00000000
4028.52,15.524,00000000
4028.53,15.480,00000000
4028.54,15.261,00000000
4028.55,15.086,00000000
4028.56,15.261,00000000
4028.57,15.174,00000000
4028.58,15.217,00000000
4028.59,15.392,00000000
4028.6,15.305,00000000
4028.61,15.305,00000000
4028.62,15.349,00000000
4028.63,15.392,00000000
4028.64,15.349,00000000
4028.65,15.349,00000000
4028.66,15.261,00000000
4028.67,15.261,00000000
4028.68,15.261,00000000
